employee_id,age,dfh,edu,job_level,income,stock_option,salary_increase,training,years_company,years_promotion,years_manager,num_companiesworked,years_working,performance,job_involvement,satisfaction_environment,satisfaction_job,wlb,attrition_d,business_travel,department,edu_field,gender,job_role,marital,cluster
2835,53,14,2,5,35170,1,12,1,7,4,5,2.0,13.0,3,2,2.0,3.0,1.0,0,Travel_Rarely,Sales,Life Sciences,Female,Manufacturing Director,Married,2
2837,32,2,2,1,21660,1,19,4,9,3,7,1.0,9.0,3,1,2.0,4.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Female,Manufacturing Director,Single,2
2838,29,10,4,3,58690,1,11,6,10,0,9,1.0,10.0,3,4,4.0,3.0,3.0,0,Non-Travel,Research & Development,Technical Degree,Male,Healthcare Representative,Married,2
2839,51,1,3,3,80080,1,15,4,1,0,0,2.0,10.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Other,Female,Research Director,Married,2
2840,58,3,3,1,52060,3,11,4,1,0,0,4.0,9.0,3,1,2.0,2.0,2.0,0,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Married,2
2842,34,24,4,2,164130,0,16,1,4,1,2,6.0,6.0,3,3,3.0,3.0,3.0,0,Travel_Frequently,Sales,Marketing,Male,Manufacturing Director,Married,2
2844,27,3,3,1,27830,1,16,2,2,2,2,6.0,6.0,3,4,4.0,2.0,1.0,0,Non-Travel,Research & Development,Medical,Male,Healthcare Representative,Divorced,2
2845,28,4,4,2,54330,1,13,4,5,0,2,1.0,5.0,3,2,3.0,4.0,1.0,0,Travel_Rarely,Sales,Life Sciences,Male,Healthcare Representative,Married,2
2846,57,3,3,2,20130,1,14,5,5,1,4,3.0,12.0,3,3,3.0,4.0,1.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Divorced,2
2847,27,2,3,1,139660,0,19,1,1,0,1,1.0,1.0,3,3,3.0,3.0,2.0,0,Non-Travel,Research & Development,Life Sciences,Male,Manufacturing Director,Divorced,2
2848,50,4,3,2,43740,1,15,5,5,4,4,3.0,21.0,3,4,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Single,2
2849,41,7,4,4,68420,1,12,3,9,1,8,4.0,13.0,3,3,1.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Laboratory Technician,Divorced,2
2850,30,1,4,1,174260,1,12,0,10,7,4,2.0,12.0,3,2,2.0,4.0,3.0,0,Travel_Rarely,Human Resources,Human Resources,Female,Manager,Married,2
2851,38,1,1,2,176030,0,16,0,8,0,7,4.0,12.0,3,2,1.0,4.0,4.0,0,Travel_Rarely,Sales,Medical,Male,Laboratory Technician,Single,2
2852,32,20,3,1,45810,1,14,3,5,1,4,3.0,8.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Single,2
2853,27,5,4,2,47350,0,13,2,5,1,1,0.0,6.0,3,3,3.0,2.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Married,2
2857,45,24,2,2,54760,1,13,3,5,0,3,4.0,9.0,3,3,3.0,1.0,4.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Divorced,2
2858,56,4,3,4,25870,0,12,2,2,2,2,4.0,19.0,3,2,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manager,Divorced,2
2859,33,2,2,1,24400,3,18,4,3,0,2,0.0,4.0,3,3,3.0,4.0,4.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Single,2
2862,38,4,4,1,70820,0,14,3,2,2,1,1.0,2.0,3,4,3.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manufacturing Director,Single,2
2863,31,2,5,2,27280,0,11,3,4,0,2,8.0,7.0,3,4,3.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Sales Representative,Married,2
2864,34,9,3,2,53680,1,14,2,3,1,2,2.0,9.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Manager,Single,2
2866,50,19,4,3,31950,0,11,4,3,0,2,2.0,5.0,3,2,3.0,3.0,2.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Married,2
2867,53,1,2,1,39890,0,13,2,4,1,3,1.0,5.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manager,Divorced,2
2868,33,4,3,1,33060,3,11,6,8,1,6,1.0,8.0,3,1,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Human Resources,Married,2
2871,34,7,4,1,13930,2,11,4,10,1,9,1.0,10.0,3,4,4.0,3.0,2.0,0,Travel_Frequently,Human Resources,Other,Female,Research Scientist,Married,2
2872,51,4,2,2,25700,0,18,2,7,1,0,3.0,21.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Human Resources,Human Resources,Male,Sales Representative,Single,2
2874,27,15,3,1,39860,2,12,3,7,0,3,1.0,7.0,3,3,4.0,2.0,2.0,0,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Single,2
2878,37,7,3,1,29290,0,12,2,8,1,7,1.0,8.0,3,1,2.0,1.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Married,2
2879,35,1,3,2,22750,0,13,2,6,1,2,5.0,10.0,3,4,2.0,2.0,3.0,0,Travel_Frequently,Research & Development,Other,Male,Research Director,Single,2
2880,42,1,1,2,78790,1,11,2,5,0,2,2.0,11.0,3,3,3.0,3.0,3.0,0,Non-Travel,Research & Development,Technical Degree,Male,Sales Executive,Divorced,2
2881,38,8,2,5,49300,0,14,0,1,0,0,9.0,14.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Married,2
2882,38,25,1,1,78470,1,14,3,7,1,7,3.0,9.0,3,4,4.0,4.0,1.0,0,Travel_Rarely,Human Resources,Human Resources,Female,Manufacturing Director,Married,2
2883,27,13,4,1,44010,0,13,4,2,2,0,5.0,6.0,3,2,3.0,1.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Manager,Married,2
2884,49,23,1,2,92410,1,19,5,7,1,7,1.0,7.0,3,3,4.0,4.0,3.0,0,Non-Travel,Research & Development,Other,Female,Sales Executive,Divorced,2
2886,40,23,3,1,45020,2,12,0,7,3,7,8.0,15.0,3,2,3.0,4.0,4.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Married,2
2889,22,1,3,4,129360,2,11,3,4,2,2,1.0,4.0,3,3,4.0,2.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Divorced,2
2890,36,1,3,2,23050,0,17,3,8,1,7,1.0,8.0,3,3,2.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Laboratory Technician,Single,2
2892,46,25,1,5,34330,0,18,3,4,0,3,7.0,17.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced,2
2895,27,18,2,1,65160,1,19,4,7,0,7,1.0,7.0,3,3,4.0,3.0,3.0,0,Travel_Frequently,Research & Development,Medical,Female,Laboratory Technician,Single,2
2898,41,1,3,2,68830,2,19,3,1,0,0,3.0,16.0,3,2,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Human Resources,Single,2
2902,54,8,2,2,61340,0,19,2,6,0,5,2.0,16.0,3,2,4.0,1.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Laboratory Technician,Married,2
2905,37,2,4,2,52380,1,15,5,10,0,7,1.0,10.0,3,3,2.0,4.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Male,Laboratory Technician,Divorced,2
2907,31,4,1,3,96100,1,11,2,5,1,4,0.0,6.0,3,2,3.0,3.0,3.0,0,Non-Travel,Sales,Medical,Female,Research Scientist,Married,2
2908,59,5,3,3,198330,0,13,2,1,0,0,3.0,7.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manager,Married,2
2910,29,15,4,1,49680,3,19,4,11,4,1,1.0,11.0,3,3,2.0,4.0,3.0,0,Travel_Frequently,Sales,Medical,Female,Sales Executive,Married,2
2911,35,19,3,1,21450,0,13,6,10,0,8,1.0,10.0,3,2,3.0,3.0,4.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Sales Executive,Single,2
2913,52,1,2,4,83460,0,14,5,2,2,2,7.0,6.0,3,3,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Medical,Female,Manager,Single,2
2915,59,4,4,1,27600,0,11,3,2,2,2,8.0,7.0,3,4,2.0,3.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Healthcare Representative,Married,2
2921,32,13,4,3,85640,1,16,2,4,1,2,2.0,6.0,3,2,3.0,2.0,3.0,0,Travel_Rarely,Human Resources,Life Sciences,Female,Manufacturing Director,Married,2
2923,39,26,4,2,81610,1,12,2,3,1,2,7.0,7.0,3,4,3.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Research Director,Divorced,2
2924,32,2,4,4,21090,1,13,3,3,2,2,0.0,4.0,3,2,3.0,4.0,3.0,0,Non-Travel,Sales,Marketing,Male,Research Scientist,Married,2
2925,41,29,3,2,52940,0,15,3,1,0,0,2.0,17.0,3,2,3.0,1.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Female,Laboratory Technician,Divorced,2
2928,31,7,4,1,24370,1,14,3,2,2,2,9.0,9.0,3,4,2.0,3.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Divorced,2
2929,33,2,4,1,27660,1,12,2,2,0,2,1.0,2.0,3,3,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,2
2931,37,22,5,2,30550,3,14,3,3,0,2,2.0,17.0,3,3,3.0,1.0,2.0,0,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Married,2
2932,45,21,1,3,22890,0,13,3,3,0,2,4.0,9.0,3,2,1.0,3.0,3.0,0,Travel_Frequently,Sales,Marketing,Male,Research Scientist,Married,2
2935,29,4,3,2,35390,0,18,2,6,1,5,1.0,6.0,3,2,3.0,4.0,3.0,0,Travel_Rarely,Sales,Other,Female,Human Resources,Single,2
2936,42,5,4,1,60290,1,17,5,3,0,2,3.0,10.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Single,2
2937,29,2,4,1,26790,0,15,2,3,0,2,2.0,10.0,3,2,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Divorced,2
2941,51,6,2,1,131160,0,11,6,1,0,0,1.0,1.0,3,3,3.0,4.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Female,Healthcare Representative,Married,2
2943,32,17,4,4,193280,3,15,2,5,0,3,1.0,5.0,3,3,2.0,2.0,1.0,0,Travel_Frequently,Research & Development,Other,Male,Sales Executive,Married,2
2944,38,2,5,3,83210,3,11,5,8,7,5,3.0,13.0,3,2,4.0,4.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Human Resources,Married,2
2945,32,10,1,1,23420,2,12,2,6,0,4,4.0,9.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Single,2
2950,25,7,4,4,134640,1,13,2,6,1,5,1.0,6.0,3,3,2.0,1.0,3.0,0,Non-Travel,Research & Development,Medical,Female,Laboratory Technician,Divorced,2
2955,28,1,3,1,25920,0,14,2,5,0,4,1.0,5.0,3,3,4.0,4.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married,2
2956,37,1,3,2,53460,0,11,2,5,0,1,4.0,7.0,3,3,3.0,4.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married,2
2957,21,3,2,1,42130,3,12,3,3,1,0,1.0,3.0,3,2,4.0,3.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Single,2
2958,37,1,3,2,41270,1,13,2,5,0,2,2.0,15.0,3,3,1.0,4.0,3.0,0,Non-Travel,Research & Development,Medical,Male,Sales Executive,Divorced,2
2959,35,7,4,1,24380,0,16,5,7,6,2,7.0,10.0,3,2,2.0,2.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Male,Sales Representative,Divorced,2
2961,26,1,4,2,104470,0,18,3,6,1,4,1.0,6.0,3,3,3.0,2.0,1.0,0,Travel_Frequently,Research & Development,Other,Male,Laboratory Technician,Divorced,2
2963,53,11,4,2,21480,0,11,2,5,1,3,3.0,21.0,3,3,3.0,3.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Married,2
2965,29,16,4,1,65130,1,11,2,10,0,9,1.0,10.0,3,3,2.0,4.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Laboratory Technician,Single,2
2966,55,1,4,1,67990,0,11,2,10,0,8,3.0,12.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Other,Female,Research Scientist,Married,2
2970,38,2,3,1,44480,0,12,3,2,1,2,9.0,10.0,3,2,4.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Manager,Divorced,2
2972,28,7,3,1,96370,0,13,6,5,0,2,1.0,5.0,3,2,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Other,Male,Human Resources,Single,2
2973,49,1,1,2,35910,0,13,2,3,1,2,9.0,22.0,3,3,3.0,1.0,3.0,0,Travel_Frequently,Research & Development,Medical,Female,Research Scientist,Single,2
2975,31,9,4,1,46840,1,16,4,2,2,2,1.0,2.0,3,3,4.0,2.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Sales Executive,Divorced,2
2977,37,9,1,1,15140,0,14,3,4,1,2,1.0,4.0,3,3,2.0,4.0,2.0,0,Travel_Frequently,Sales,Marketing,Male,Laboratory Technician,Married,2
2981,36,8,3,3,69620,2,12,2,1,0,0,4.0,4.0,3,2,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Other,Female,Sales Executive,Married,2
2982,51,2,3,2,56750,0,13,2,4,1,2,5.0,13.0,3,2,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Divorced,2
2984,18,7,3,1,38120,0,15,3,0,0,0,1.0,0.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Single,2
2986,31,8,1,1,29360,1,12,2,8,7,7,4.0,10.0,3,3,2.0,4.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Manufacturing Director,Married,2
2990,38,5,2,3,63840,2,19,4,10,0,1,3.0,19.0,3,2,1.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Married,2
2991,58,2,3,2,39680,2,13,3,5,1,2,2.0,12.0,3,2,4.0,3.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Manufacturing Director,Divorced,2
2992,31,20,1,3,99070,1,13,3,5,0,3,0.0,6.0,3,2,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Research Scientist,Married,2
2995,31,16,4,2,28040,2,19,0,2,2,2,0.0,3.0,3,3,3.0,4.0,1.0,0,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Divorced,2
2998,43,7,4,4,24390,0,15,2,8,1,7,0.0,9.0,3,3,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Single,2
3003,27,13,2,4,28560,2,12,5,5,0,4,1.0,5.0,3,4,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Director,Single,2
3004,31,24,3,2,10810,3,11,4,7,1,7,4.0,13.0,3,4,4.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Healthcare Representative,Divorced,2
3005,32,7,3,2,24720,0,13,2,7,0,7,7.0,10.0,3,3,1.0,4.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Healthcare Representative,Single,2
3007,30,13,3,4,41970,0,13,3,10,1,9,1.0,11.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,Married,2
3011,33,4,2,4,47880,1,11,0,7,0,1,3.0,9.0,3,3,2.0,4.0,2.0,0,Travel_Frequently,Sales,Life Sciences,Male,Research Scientist,Single,2
3013,43,14,3,5,38860,2,17,2,9,0,0,1.0,9.0,3,3,3.0,3.0,4.0,0,Travel_Frequently,Research & Development,Medical,Female,Research Director,Divorced,2
3014,27,2,3,1,168230,0,17,3,5,1,4,0.0,6.0,3,3,3.0,2.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Research Director,Married,2
3015,54,1,4,2,29330,2,12,2,4,0,3,3.0,20.0,3,3,4.0,3.0,2.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Research Scientist,Single,2
3018,40,2,4,4,50330,2,14,6,4,0,2,2.0,6.0,3,3,2.0,4.0,2.0,0,Travel_Rarely,Research & Development,Other,Male,Research Scientist,Married,2
3021,30,10,3,2,55070,2,12,2,10,1,2,1.0,10.0,3,2,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Divorced,2
3022,27,11,2,1,43930,1,18,2,8,0,7,1.0,8.0,3,2,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Manager,Married,2
3023,37,1,4,2,133480,0,14,4,6,0,4,7.0,8.0,3,3,4.0,4.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Male,Healthcare Representative,Divorced,2
3026,29,3,4,3,39780,0,11,0,7,1,7,1.0,7.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Divorced,2
3029,41,9,2,1,54870,2,19,0,5,1,2,6.0,8.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Single,2
3030,47,1,3,2,68340,1,16,2,0,0,0,3.0,5.0,3,4,2.0,3.0,3.0,0,Travel_Frequently,Sales,Medical,Female,Laboratory Technician,Single,2
3033,42,7,4,3,22260,1,12,3,3,1,0,0.0,4.0,3,2,3.0,3.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Research Scientist,Divorced,2
3034,32,2,3,2,57470,0,13,0,8,0,7,1.0,8.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Married,2
3035,48,13,4,4,98540,1,16,2,0,0,0,3.0,15.0,3,2,1.0,3.0,1.0,0,Travel_Rarely,Sales,Medical,Male,Sales Executive,Married,2
3038,26,28,3,5,51510,3,15,3,8,7,7,1.0,8.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Laboratory Technician,Married,2
3039,42,2,2,1,21330,2,13,2,1,0,0,3.0,14.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Laboratory Technician,Single,2
3043,57,21,4,5,191610,0,18,2,3,1,2,2.0,15.0,3,1,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,2
3044,40,8,3,2,50870,1,14,3,7,1,7,3.0,10.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Other,Male,Sales Executive,Married,2
3045,21,1,5,2,28630,0,14,2,3,2,2,1.0,3.0,3,1,1.0,4.0,2.0,0,Non-Travel,Research & Development,Life Sciences,Female,Manager,Single,2
3047,37,5,3,4,21440,0,19,3,5,0,3,6.0,17.0,3,4,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,2
3048,46,2,4,2,30650,0,11,3,1,0,0,2.0,7.0,3,3,3.0,3.0,4.0,0,Non-Travel,Sales,Marketing,Female,Laboratory Technician,Married,2
3050,50,9,3,3,98880,0,15,2,4,1,3,6.0,20.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Single,2
3054,29,1,3,2,66670,1,12,6,3,1,2,9.0,6.0,3,4,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,Single,2
3055,35,29,3,3,50030,0,15,2,1,0,0,9.0,10.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Single,2
3056,27,2,3,1,23670,1,12,2,5,0,4,1.0,5.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Divorced,2
3057,28,2,2,3,28580,0,12,2,7,0,7,1.0,7.0,3,2,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Manager,Single,2
3058,49,2,3,2,52040,1,14,3,5,0,0,8.0,26.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Sales,Technical Degree,Male,Manufacturing Director,Single,2
3060,36,15,2,1,96790,0,12,1,2,2,2,4.0,6.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Married,2
3062,55,26,3,1,104480,0,13,3,5,1,2,2.0,30.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Laboratory Technician,Single,2
3063,24,1,3,5,28970,3,18,4,5,0,3,1.0,5.0,3,3,4.0,3.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manager,Divorced,2
3066,22,16,5,1,29910,2,19,3,2,1,2,1.0,2.0,3,2,1.0,2.0,3.0,0,Travel_Rarely,Research & Development,Other,Male,Research Scientist,Married,2
3067,36,1,3,5,196360,1,12,3,10,9,0,1.0,10.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Healthcare Representative,Married,2
3070,40,6,2,3,43320,2,14,3,5,1,3,7.0,8.0,3,2,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced,2
3071,42,2,3,4,110310,1,12,2,5,1,2,3.0,8.0,3,2,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Manager,Divorced,2
3072,37,9,1,3,44400,1,11,3,1,0,1,2.0,18.0,3,2,3.0,2.0,2.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Single,2
3074,40,6,2,1,26470,0,13,2,1,0,0,6.0,20.0,3,2,2.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Laboratory Technician,Married,2
3078,43,14,3,1,37480,2,14,3,3,1,2,7.0,8.0,3,2,4.0,4.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Female,Manufacturing Director,Married,2
3079,43,27,4,2,39770,1,18,3,5,0,2,4.0,8.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Sales Representative,Divorced,2
3080,25,7,2,1,86330,1,19,2,5,1,3,1.0,5.0,3,4,2.0,4.0,3.0,0,Travel_Rarely,Human Resources,Human Resources,Male,Manufacturing Director,Single,2
3082,31,24,1,3,44400,1,13,2,4,3,2,1.0,4.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married,2
3085,30,5,4,2,54100,1,17,2,5,4,4,0.0,6.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Manufacturing Director,Single,2
3087,28,7,3,3,119570,0,13,2,10,1,8,1.0,10.0,3,2,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Divorced,2
3090,45,2,3,1,50980,1,14,4,2,0,2,3.0,8.0,3,3,1.0,4.0,2.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Married,2
3091,52,12,3,2,48780,1,11,3,5,1,4,2.0,31.0,3,3,4.0,4.0,1.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Married,2
3092,42,10,3,2,28370,1,13,0,5,0,2,2.0,19.0,3,2,1.0,3.0,3.0,0,Travel_Frequently,Sales,Marketing,Female,Healthcare Representative,Divorced,2
3096,42,18,4,4,132060,2,13,2,6,0,4,0.0,7.0,3,3,4.0,4.0,4.0,0,Travel_Frequently,Research & Development,Technical Degree,Male,Sales Executive,Married,2
3099,38,3,3,2,49070,1,11,3,1,0,0,1.0,1.0,3,3,4.0,4.0,3.0,0,Travel_Frequently,Sales,Marketing,Female,Sales Executive,Married,2
3102,30,15,3,2,23800,3,18,2,5,1,4,4.0,9.0,3,2,3.0,4.0,1.0,0,Non-Travel,Research & Development,Medical,Female,Sales Executive,Married,2
3103,29,8,3,3,194310,0,11,3,10,0,7,1.0,10.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Married,2
3107,57,2,2,4,63060,1,12,3,1,0,0,3.0,32.0,3,3,1.0,4.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Divorced,2
3111,47,1,3,5,135700,2,16,2,5,0,4,5.0,20.0,3,2,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Manufacturing Director,Divorced,2
3113,35,15,2,2,54060,1,12,2,5,4,3,0.0,6.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Single,2
3114,54,2,4,2,89380,3,11,2,1,0,0,7.0,19.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Human Resources,Single,2
3116,46,2,3,1,88370,0,18,3,3,1,2,2.0,15.0,3,2,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married,2
3117,31,7,3,2,53430,1,14,3,13,0,8,1.0,13.0,3,3,3.0,2.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,Divorced,2
3120,30,2,3,1,48500,1,12,4,3,1,2,0.0,4.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single,2
3124,42,2,4,1,29770,3,15,3,2,2,0,4.0,8.0,3,2,2.0,3.0,3.0,0,Travel_Frequently,Research & Development,Medical,Female,Research Scientist,Married,2
3132,39,12,1,1,99910,1,16,3,8,0,7,1.0,8.0,3,3,3.0,3.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Married,2
3133,31,1,4,3,61420,2,13,2,6,0,5,4.0,10.0,3,2,2.0,4.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,Single,2
3137,29,5,3,1,51300,0,11,3,3,1,2,4.0,8.0,3,2,4.0,4.0,4.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced,2
3138,33,16,3,1,20900,0,16,2,6,0,5,4.0,10.0,3,3,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Divorced,2
3139,31,2,4,1,29090,2,14,2,5,0,1,9.0,10.0,3,3,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Divorced,2
3141,40,1,4,2,30680,0,19,3,1,0,1,3.0,20.0,3,2,3.0,1.0,3.0,0,Non-Travel,Research & Development,Technical Degree,Female,Laboratory Technician,Divorced,2
3142,41,23,3,2,26700,2,15,2,8,0,7,2.0,10.0,3,2,1.0,3.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Manufacturing Director,Single,2
3143,26,9,4,3,26930,3,17,3,0,0,0,5.0,8.0,3,2,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Divorced,2
3144,35,16,4,2,95260,0,15,2,5,0,3,1.0,5.0,3,2,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Human Resources,Single,2
