employee_id,age,dfh,edu,job_level,income,stock_option,salary_increase,training,years_company,years_promotion,years_manager,num_companiesworked,years_working,performance,job_involvement,satisfaction_environment,satisfaction_job,wlb,attrition_d,business_travel,department,edu_field,gender,job_role,marital
2090,46,9,1,1,141180,0,22,3,6,1,4,2.0,12.0,4,3,4.0,4.0,2.0,0,Travel_Rarely,Sales,Medical,Female,Sales Executive,Divorced
2091,42,5,4,5,170460,0,11,3,4,0,3,7.0,10.0,3,2,4.0,1.0,4.0,0,Non-Travel,Research & Development,Medical,Male,Sales Executive,Married
2092,60,2,2,2,25640,1,14,3,11,1,9,0.0,12.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Divorced
2093,32,10,3,1,102660,0,11,3,2,2,2,1.0,2.0,3,3,3.0,2.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Female,Sales Executive,Married
2094,32,9,3,2,50700,1,12,6,8,0,7,4.0,10.0,3,3,4.0,3.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Research Scientist,Single
2095,36,3,2,4,178610,0,18,2,7,7,7,2.0,17.0,3,2,3.0,1.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Healthcare Representative,Divorced
2096,33,26,2,1,42300,0,12,0,14,4,10,0.0,15.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Married
2097,40,1,3,2,37800,0,12,2,5,1,3,7.0,7.0,3,1,2.0,2.0,4.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Divorced
2098,25,6,2,1,27680,1,22,0,4,1,1,0.0,5.0,4,3,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Single
2099,30,9,3,1,90710,1,19,2,11,5,7,0.0,12.0,3,2,4.0,2.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Married
2100,42,8,2,1,106480,1,13,1,1,0,0,3.0,20.0,3,3,1.0,1.0,3.0,0,Travel_Frequently,Human Resources,Medical,Male,Sales Executive,Married
2101,35,1,1,2,136100,2,22,4,13,4,12,4.0,16.0,4,2,3.0,4.0,2.0,0,Non-Travel,Research & Development,Life Sciences,Male,Sales Executive,Married
2102,27,7,3,3,34080,0,24,2,9,6,8,1.0,9.0,4,3,1.0,1.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married
2103,54,9,2,2,29830,1,14,2,5,1,4,7.0,33.0,3,2,4.0,3.0,1.0,0,Travel_Frequently,Research & Development,Medical,Male,Sales Representative,Divorced
2104,44,4,4,5,76320,0,21,3,10,7,7,1.0,10.0,4,3,1.0,4.0,3.0,0,Travel_Rarely,Human Resources,Life Sciences,Male,Laboratory Technician,Married
2105,19,2,2,3,98240,0,18,2,1,0,0,1.0,1.0,3,3,1.0,2.0,4.0,1,Non-Travel,Sales,Other,Male,Healthcare Representative,Single
2106,29,19,4,1,99500,0,20,3,3,1,2,1.0,3.0,4,3,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Divorced
2107,54,9,4,2,20930,0,19,2,10,0,9,3.0,36.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married
2108,31,21,3,2,99800,0,12,1,6,0,1,1.0,6.0,3,3,3.0,1.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married
2109,31,24,1,1,38940,0,12,3,10,1,8,1.0,10.0,3,4,3.0,1.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Single
2110,59,3,4,1,40510,3,16,3,6,0,5,5.0,13.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Research Scientist,Single
2111,43,11,2,3,168350,1,17,3,8,0,7,3.0,25.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married
2112,49,14,4,2,62300,0,14,2,1,0,0,2.0,23.0,3,2,1.0,3.0,4.0,0,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Married
2113,36,5,2,1,47170,1,19,3,11,0,7,1.0,12.0,3,3,3.0,2.0,2.0,0,Travel_Frequently,Sales,Marketing,Female,Laboratory Technician,Married
2114,48,1,4,2,132370,1,13,2,1,0,0,5.0,7.0,3,4,4.0,2.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Single
2115,27,6,4,2,37550,0,19,2,5,0,3,1.0,5.0,3,3,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Divorced
2116,29,17,4,1,65820,1,19,3,6,1,0,1.0,6.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Laboratory Technician,Divorced
2117,48,1,1,2,74060,2,14,2,1,0,0,6.0,25.0,3,3,4.0,4.0,4.0,0,Travel_Rarely,Sales,Marketing,Male,Manufacturing Director,Single
2118,29,3,3,2,48050,1,16,2,7,1,7,3.0,9.0,3,3,4.0,4.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Healthcare Representative,Divorced
2119,34,9,4,2,27410,1,15,3,1,0,0,0.0,2.0,3,3,3.0,3.0,2.0,0,Travel_Rarely,Sales,Medical,Female,Laboratory Technician,Married
2120,44,4,3,1,42620,0,18,2,22,3,10,7.0,26.0,3,3,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married
2121,33,8,2,2,161840,1,13,2,9,0,8,0.0,10.0,3,4,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Divorced
2122,19,2,4,3,115570,0,22,0,1,0,1,1.0,1.0,4,3,2.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Laboratory Technician,Single
2123,23,2,3,3,18780,1,13,2,1,0,1,1.0,1.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Laboratory Technician,Married
2124,25,1,1,1,109320,1,11,3,1,1,0,1.0,1.0,3,3,3.0,4.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Male,Manufacturing Director,Single
2125,26,9,3,2,68110,1,11,4,8,2,2,1.0,8.0,3,3,3.0,4.0,2.0,0,Travel_Rarely,Human Resources,Life Sciences,Male,Research Scientist,Single
2126,45,12,3,2,43060,2,11,3,24,1,11,2.0,26.0,3,3,1.0,2.0,3.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Laboratory Technician,Single
2127,55,27,3,2,48590,1,24,3,33,15,0,1.0,34.0,4,4,4.0,2.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Female,Manager,Divorced
2128,21,20,2,4,53370,1,14,2,2,2,2,1.0,2.0,3,3,1.0,3.0,1.0,1,Travel_Frequently,Research & Development,Medical,Female,Research Scientist,Single
2129,46,1,4,1,23400,1,13,2,11,0,8,2.0,26.0,3,1,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married
2130,34,13,4,3,74910,1,14,3,3,0,2,0.0,4.0,3,2,3.0,1.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Sales Representative,Single
2131,51,14,3,2,105270,0,14,3,29,11,10,4.0,31.0,3,3,4.0,2.0,2.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Research Director,Divorced
2132,59,4,2,2,165950,1,21,2,9,5,4,6.0,25.0,4,3,4.0,4.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single
2133,34,14,4,3,88340,1,13,1,11,5,10,4.0,15.0,3,3,3.0,2.0,4.0,0,Travel_Frequently,Sales,Medical,Female,Research Scientist,Divorced
2134,28,2,3,1,55770,0,19,3,4,0,2,0.0,5.0,3,3,4.0,3.0,2.0,0,Travel_Frequently,Research & Development,Other,Female,Manager,Single
2135,44,3,4,2,47070,0,17,4,25,14,13,1.0,26.0,3,1,3.0,1.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Divorced
2136,34,1,3,2,24000,1,18,3,10,1,8,4.0,14.0,3,3,3.0,2.0,4.0,0,Travel_Frequently,Sales,Life Sciences,Male,Sales Executive,Married
2137,35,9,3,4,98240,0,19,2,3,2,2,0.0,4.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married
2138,42,23,4,1,64470,0,13,3,1,0,0,6.0,18.0,3,3,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manager,Married
2139,43,7,2,1,195020,2,18,3,21,15,17,3.0,23.0,3,4,4.0,4.0,4.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Single
2140,36,2,4,1,27250,1,21,4,16,5,12,9.0,18.0,4,2,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Single
2141,44,21,4,2,62720,1,19,3,10,0,5,1.0,10.0,3,3,1.0,4.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married
2142,28,2,3,2,21270,0,14,3,2,2,2,1.0,2.0,3,3,4.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Sales Representative,Married
2144,30,2,4,1,20960,3,11,2,8,1,7,7.0,10.0,3,3,3.0,3.0,3.0,0,Non-Travel,Research & Development,Other,Male,Research Scientist,Single
2145,29,29,4,1,28860,0,13,4,7,7,7,3.0,10.0,3,3,2.0,3.0,3.0,1,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Representative,Divorced
2146,28,1,4,2,20330,1,15,5,3,1,2,2.0,5.0,3,3,4.0,1.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Female,Sales Representative,Single
2147,25,18,2,1,36220,0,25,0,2,2,1,1.0,2.0,4,3,4.0,2.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single
2148,32,10,4,1,42330,0,11,5,10,0,8,1.0,10.0,3,3,3.0,4.0,4.0,0,Travel_Rarely,Research & Development,Other,Female,Sales Executive,Married
2150,39,29,1,1,54600,2,13,3,19,15,2,6.0,21.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Laboratory Technician,Divorced
2151,58,27,3,2,21870,1,18,1,2,2,2,1.0,2.0,3,1,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Other,Male,Laboratory Technician,Divorced
2152,32,5,3,1,96020,1,13,3,10,1,1,1.0,10.0,3,3,4.0,3.0,3.0,1,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Married
2153,39,18,2,2,28360,0,20,3,5,0,3,0.0,6.0,4,2,3.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Single
2154,30,9,1,4,40890,0,18,2,9,6,7,0.0,10.0,3,4,1.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Research Director,Married
2155,36,1,3,2,166270,0,12,5,7,1,7,3.0,10.0,3,2,4.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Married
2156,46,4,3,1,26190,1,12,3,7,5,7,6.0,10.0,3,2,4.0,1.0,4.0,0,Travel_Rarely,Sales,Medical,Male,Research Scientist,Single
2157,28,1,3,5,56790,0,13,2,9,7,5,0.0,10.0,3,2,3.0,4.0,3.0,0,Non-Travel,Research & Development,Medical,Male,Sales Executive,Married
2158,50,20,2,5,154020,0,21,3,3,1,2,4.0,25.0,4,2,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Married
2159,40,8,1,1,59850,3,13,1,5,1,0,2.0,9.0,3,2,4.0,2.0,3.0,1,Travel_Rarely,Sales,Other,Male,Laboratory Technician,Single
2160,52,3,2,3,25790,1,19,1,8,7,7,9.0,10.0,3,3,2.0,2.0,2.0,1,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Single
2161,30,6,4,1,30410,1,11,2,9,0,8,1.0,9.0,3,2,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Married
2162,39,26,1,2,34470,0,14,5,8,1,7,0.0,9.0,3,3,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Single
2163,31,1,2,1,195130,1,12,1,10,9,6,1.0,10.0,3,2,4.0,3.0,2.0,0,Non-Travel,Research & Development,Medical,Male,Sales Executive,Divorced
2164,41,6,3,1,27730,0,11,3,19,11,9,1.0,19.0,3,3,3.0,2.0,3.0,0,Non-Travel,Sales,Life Sciences,Female,Research Director,Single
2165,31,3,1,1,71040,1,14,3,3,2,2,1.0,3.0,3,3,4.0,2.0,4.0,1,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Executive,Single
2166,44,5,3,1,63220,1,11,2,3,1,2,4.0,10.0,3,3,1.0,1.0,4.0,1,Travel_Rarely,Sales,Life Sciences,Male,Laboratory Technician,Married
2167,42,4,3,2,20830,2,12,3,20,2,10,0.0,21.0,3,2,3.0,3.0,2.0,0,Non-Travel,Research & Development,Life Sciences,Male,Laboratory Technician,Married
2168,55,11,3,2,83810,1,15,3,19,9,11,4.0,23.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Sales,Technical Degree,Male,Manufacturing Director,Married
2169,56,3,2,3,26910,1,16,6,7,7,7,6.0,36.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Manufacturing Director,Single
2170,40,1,1,1,42860,0,15,6,4,0,0,9.0,6.0,3,3,3.0,3.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Laboratory Technician,Divorced
2171,34,3,2,2,26590,3,24,2,9,1,6,0.0,10.0,4,3,4.0,4.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Research Director,Divorced
2172,40,4,3,2,94340,1,13,3,9,8,8,1.0,9.0,3,2,3.0,4.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Sales Executive,Single
2173,41,1,4,2,55610,0,11,2,9,1,7,0.0,10.0,3,2,3.0,1.0,3.0,0,Travel_Frequently,Sales,Other,Female,Healthcare Representative,Divorced
2174,35,1,2,2,66460,1,13,2,9,1,1,1.0,9.0,3,2,3.0,3.0,3.0,0,Travel_Frequently,Sales,Technical Degree,Male,Manager,Single
2175,51,18,2,4,77250,1,13,2,33,0,10,1.0,33.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manufacturing Director,Divorced
2176,38,2,4,1,107250,0,18,5,7,1,7,3.0,11.0,3,2,2.0,1.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Research Scientist,Divorced
2177,34,4,3,2,88470,0,16,3,10,9,6,1.0,10.0,3,4,3.0,1.0,4.0,0,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Single
2178,25,6,2,4,20450,0,19,3,3,1,2,3.0,7.0,3,3,4.0,4.0,2.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Married
2179,58,1,4,2,10090,2,13,3,10,5,9,7.0,31.0,3,4,3.0,1.0,2.0,1,Travel_Rarely,Sales,Technical Degree,Male,Sales Executive,Married
2180,40,14,4,1,33480,0,22,2,4,0,3,3.0,7.0,4,1,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Married
2181,36,16,2,1,12810,0,11,2,15,6,13,2.0,17.0,3,3,1.0,1.0,2.0,0,Travel_Frequently,Sales,Life Sciences,Male,Research Scientist,Married
2182,48,2,1,2,28190,0,20,2,10,0,8,1.0,11.0,4,2,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single
2184,51,4,1,3,40280,0,14,3,5,0,3,3.0,29.0,3,3,4.0,2.0,2.0,0,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Single
2185,18,1,4,2,27200,1,22,2,0,0,0,1.0,0.0,4,3,4.0,4.0,4.0,0,Non-Travel,Research & Development,Medical,Male,Sales Executive,Single
2186,35,1,4,2,81200,0,13,2,9,0,0,0.0,10.0,3,2,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Other,Female,Research Director,Married
2187,27,26,4,1,46470,0,17,3,6,0,0,3.0,8.0,3,4,4.0,4.0,3.0,0,Travel_Frequently,Research & Development,Medical,Female,Research Director,Single
2188,55,19,3,1,46800,3,14,0,19,3,8,6.0,24.0,3,4,1.0,3.0,2.0,1,Travel_Rarely,Research & Development,Technical Degree,Male,Human Resources,Single
2189,56,24,4,2,32210,2,15,2,19,15,9,4.0,33.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married
2190,34,1,2,2,86210,1,17,1,5,0,0,1.0,5.0,3,3,1.0,3.0,3.0,0,Non-Travel,Sales,Life Sciences,Male,Research Scientist,Divorced
2191,40,3,3,2,45770,1,11,3,12,11,8,5.0,15.0,3,2,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Divorced
2192,34,5,3,1,45530,1,18,2,8,7,7,4.0,10.0,3,4,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married
2193,31,2,2,2,53960,1,17,2,1,0,0,7.0,3.0,3,1,3.0,4.0,4.0,1,Travel_Frequently,Research & Development,Medical,Female,Manufacturing Director,Single
2194,35,1,2,1,67960,0,13,2,4,3,2,0.0,5.0,3,3,4.0,3.0,2.0,1,Travel_Frequently,Research & Development,Medical,Male,Manufacturing Director,Married
2195,38,7,3,2,76250,0,15,2,4,0,3,1.0,4.0,3,2,4.0,3.0,3.0,0,Travel_Frequently,Research & Development,Medical,Female,Sales Representative,Divorced
2196,34,10,4,2,74120,0,24,4,14,4,11,1.0,14.0,4,3,3.0,4.0,4.0,0,Travel_Rarely,Research & Development,Other,Female,Laboratory Technician,Single
2197,28,2,3,2,111590,0,12,2,5,0,4,1.0,5.0,3,3,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Married
2198,31,15,2,2,49600,0,15,3,10,6,7,1.0,10.0,3,2,4.0,3.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married
2199,39,17,4,2,104750,1,11,3,5,1,4,3.0,8.0,3,3,1.0,4.0,4.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Healthcare Representative,Married
2200,51,20,3,2,148140,1,11,2,4,3,2,2.0,14.0,3,2,2.0,2.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Sales Executive,Married
2201,41,1,3,4,191410,1,12,2,6,3,3,3.0,12.0,3,3,4.0,4.0,2.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Executive,Divorced
2202,37,2,2,1,54050,0,15,3,6,1,3,7.0,8.0,3,4,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Healthcare Representative,Married
2203,33,2,3,1,87930,0,17,2,5,1,2,6.0,8.0,3,3,2.0,4.0,4.0,0,Travel_Frequently,Research & Development,Medical,Female,Sales Executive,Married
2204,32,1,4,5,191890,1,12,3,3,1,2,0.0,4.0,3,3,3.0,2.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Director,Married
2205,39,29,2,2,38750,0,15,3,6,0,5,3.0,13.0,3,3,3.0,3.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Sales Executive,Married
2206,25,7,4,1,22160,3,13,2,3,1,2,2.0,6.0,3,2,1.0,3.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married
2207,52,2,1,2,117130,0,14,2,5,0,2,2.0,24.0,3,3,4.0,3.0,2.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Executive,Married
2208,43,2,2,1,78610,2,14,1,20,1,8,1.0,20.0,3,3,1.0,3.0,1.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Single
2209,27,2,4,1,37080,2,16,2,6,4,4,1.0,6.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Human Resources,Married
2210,27,2,5,1,137700,1,18,3,8,7,7,1.0,8.0,3,4,4.0,3.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Single
2211,26,2,2,3,53040,1,20,2,4,1,1,0.0,5.0,4,3,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Other,Male,Laboratory Technician,Single
2212,42,23,3,3,26420,1,13,3,20,0,9,0.0,21.0,3,3,3.0,1.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Married
2213,52,5,2,1,27590,1,18,6,5,0,4,9.0,12.0,3,3,3.0,1.0,1.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Married
2214,37,20,5,2,68040,1,13,1,3,0,2,4.0,8.0,3,3,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manager,Single
2215,35,6,4,2,61420,1,15,2,2,2,2,2.0,10.0,3,3,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Medical,Female,Research Director,Single
2216,25,1,4,2,25000,2,14,2,3,0,2,4.0,7.0,3,1,1.0,4.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married
2217,26,29,4,1,63890,0,22,2,7,0,7,0.0,8.0,4,2,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single
2218,29,9,3,1,111030,0,12,5,10,0,9,1.0,10.0,3,2,2.0,1.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Male,Laboratory Technician,Single
2219,49,6,5,2,23420,0,18,2,4,1,3,3.0,20.0,3,3,1.0,1.0,3.0,1,Travel_Frequently,Sales,Medical,Female,Healthcare Representative,Single
2220,29,3,2,2,68110,1,15,2,8,7,7,0.0,9.0,3,3,3.0,4.0,3.0,1,Travel_Frequently,Sales,Marketing,Female,Laboratory Technician,Single
2221,54,1,3,2,22970,2,18,2,20,12,7,6.0,29.0,3,2,4.0,4.0,2.0,0,Travel_Rarely,Sales,Medical,Female,Manager,Single
2222,58,22,3,2,24500,1,12,2,9,1,5,3.0,32.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Laboratory Technician,Married
2223,55,7,3,3,50930,1,16,3,7,0,0,2.0,31.0,3,3,2.0,4.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Divorced
2224,36,1,3,2,53090,0,13,5,5,0,1,3.0,15.0,3,3,1.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Single
2225,31,4,3,2,30570,0,19,3,1,0,0,1.0,1.0,3,3,2.0,3.0,3.0,1,Travel_Frequently,Sales,Life Sciences,Male,Manager,Single
2226,30,3,3,3,51210,0,13,4,3,0,2,7.0,8.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Divorced
2228,34,2,1,5,26860,0,11,3,4,1,3,5.0,10.0,3,4,4.0,1.0,3.0,0,Travel_Frequently,Sales,Marketing,Female,Manager,Divorced
2229,31,20,3,1,61800,1,14,2,1,0,0,1.0,1.0,3,1,1.0,2.0,4.0,1,Travel_Rarely,Sales,Technical Degree,Male,Research Scientist,Single
2230,27,11,4,4,66320,0,16,3,5,1,4,0.0,6.0,3,3,2.0,1.0,4.0,0,Travel_Rarely,Human Resources,Medical,Male,Sales Executive,Married
2231,36,1,3,2,35050,2,12,2,10,1,8,1.0,10.0,3,2,1.0,4.0,2.0,0,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Single
2232,36,24,3,3,63970,1,14,3,3,0,2,4.0,11.0,3,3,3.0,1.0,2.0,0,Travel_Rarely,Research & Development,Other,Female,Research Director,Married
2233,47,23,4,2,62740,2,14,0,6,1,2,7.0,17.0,3,3,1.0,4.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married
2234,25,16,4,2,198590,0,19,3,3,2,2,3.0,6.0,3,2,1.0,1.0,3.0,1,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Married
2235,37,8,4,1,75870,1,22,5,6,1,3,0.0,7.0,4,3,3.0,3.0,1.0,0,Non-Travel,Sales,Medical,Male,Healthcare Representative,Single
2236,56,10,4,2,42580,0,16,2,3,1,0,2.0,5.0,3,3,1.0,1.0,4.0,0,Travel_Rarely,Research & Development,Other,Male,Sales Representative,Married
2237,47,3,2,2,43640,1,11,3,20,5,6,3.0,26.0,3,3,1.0,3.0,4.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married
2238,24,5,1,1,43350,1,15,5,5,0,3,1.0,5.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Other,Male,Manufacturing Director,Married
2239,32,4,3,1,53260,1,14,2,4,0,3,4.0,7.0,3,3,4.0,4.0,2.0,0,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Married
2240,34,9,2,1,32800,0,13,3,5,0,2,5.0,7.0,3,3,4.0,2.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married
2241,41,26,3,3,54850,2,17,2,4,0,3,2.0,7.0,3,3,2.0,3.0,2.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Married
2242,40,3,2,1,43420,1,11,6,8,0,7,3.0,11.0,3,2,3.0,3.0,4.0,0,Non-Travel,Sales,Life Sciences,Male,Sales Executive,Divorced
2243,31,16,3,2,27820,1,19,5,13,9,9,1.0,13.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Human Resources,Divorced
2244,46,18,1,1,59800,1,11,2,7,4,3,4.0,28.0,3,3,1.0,4.0,4.0,1,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,Divorced
2245,39,2,4,2,43810,2,15,1,1,0,0,2.0,11.0,3,2,1.0,1.0,4.0,1,Non-Travel,Research & Development,Medical,Male,Manufacturing Director,Single
2246,31,2,3,2,25720,3,13,3,10,4,7,1.0,10.0,3,3,3.0,2.0,3.0,1,Travel_Frequently,Sales,Medical,Male,Sales Executive,Single
2247,45,10,2,1,38330,0,14,1,7,0,7,2.0,24.0,3,3,2.0,1.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Divorced
2248,31,16,4,3,42440,0,13,3,3,0,2,9.0,8.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Human Resources,Single
2249,31,7,4,1,65000,1,23,5,2,2,2,6.0,7.0,4,3,2.0,4.0,1.0,1,Travel_Frequently,Research & Development,Life Sciences,Male,Laboratory Technician,Married
2250,45,1,2,1,184300,1,12,5,3,1,2,4.0,10.0,3,3,2.0,4.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Married
2251,48,24,3,2,16010,0,12,3,2,2,2,4.0,15.0,3,3,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Research Scientist,Divorced
2252,34,7,4,2,26940,1,16,3,2,2,2,1.0,2.0,3,3,1.0,3.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Married
2253,40,25,4,1,31490,1,15,1,9,4,8,2.0,16.0,3,2,4.0,2.0,3.0,0,Non-Travel,Research & Development,Other,Female,Sales Executive,Divorced
2254,28,1,2,1,176390,1,13,0,5,1,3,0.0,6.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Research Scientist,Single
2255,44,5,3,1,23190,0,18,4,5,0,3,3.0,7.0,3,2,3.0,3.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Laboratory Technician,Single
